diffusion_coeff,seed,T_warmup,T_stat,B,P_min,P_max,KL_R_M_corr,KL_S_M_corr,KL_Mk_M_corr,KL_R_M_naive,KL_S_M_naive,KL_Mk_M_naive,delta_sigma_R_corr,delta_sigma_Mk_corr,delta_sigma_R_naive,delta_sigma_Mk_naive,Delta_kappa_corr,Delta_kappa_naive,K_R_nonempty,K_S_nonempty,K_M_nonempty,K_Mk_nonempty,laplace_bins_R,laplace_bins_S,laplace_bins_Mk,clip_events_R,clip_events_S,clip_events_M,clip_events_Mk
0.640000000000,4008,5000,50000,64,0.000000000000,1.000000000000,-0.000000000000,-0.000000000000,0.664996178643,0.000000000000,0.000000000000,0.664996178668,0.000000000000,0.664996178643,0.000000000000,0.664996178668,0.664996178643,0.664996178668,2,2,2,24,0,0,22,0,0,0,0
0.640000000000,4009,5000,50000,64,0.000000000000,1.000000000000,0.068740002935,0.070960076410,0.032072820741,0.068731721685,0.070957732660,0.032066101991,-0.002220073474,-0.038887255669,-0.002226010974,-0.038891630669,-0.036667182194,-0.036665619694,2,40,55,12,0,0,0,0,0,0,0
0.640000000000,4010,5000,50000,64,0.000000000000,1.000000000000,0.068378150168,0.036446714390,0.068378150168,0.068368462668,0.036443433140,0.068368462668,0.031931435778,0.031931435778,0.031925029528,0.031925029528,0.000000000000,0.000000000000,2,43,64,2,0,0,0,0,0,0,0
0.640000000000,4011,5000,50000,64,0.000000000000,1.000000000000,0.068333809013,0.009927718288,0.041894861012,0.068324121513,0.009924124538,0.041886111012,0.058406090725,0.031967142724,0.058399996975,0.031961986474,-0.026438948001,-0.026438010501,2,41,64,8,0,0,0,0,0,0,0
0.640000000000,4012,5000,50000,64,0.000000000000,1.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2,2,2,2,0,0,0,0,0,0,0
0.640000000000,4013,5000,50000,64,0.000000000000,1.000000000000,-0.000000000000,0.555572013535,0.581131522943,0.000000000000,0.555572013645,0.581131522946,-0.555572013535,0.025559509408,-0.555572013645,0.025559509301,0.581131522943,0.581131522946,2,49,2,10,0,47,8,0,0,0,0
0.640000000000,4014,5000,50000,64,0.000000000000,1.000000000000,0.020454868572,0.067734922107,0.067734922107,0.020451118572,0.067726328357,0.067726328357,-0.047280053535,0.000000000000,-0.047275209785,0.000000000000,0.047280053535,0.047275209785,33,2,57,2,0,0,0,0,0,0,0
0.640000000000,4015,5000,50000,64,0.000000000000,1.000000000000,-0.000000000000,0.563353993319,0.568669326671,0.000000000000,0.563353993391,0.568669326677,-0.563353993319,0.005315333352,-0.563353993391,0.005315333285,0.568669326671,0.568669326677,2,40,2,12,0,38,10,0,0,0,0
0.640000000000,4016,5000,50000,64,0.000000000000,1.000000000000,-0.000000000000,0.570833046493,-0.000000000000,0.000000000000,0.570833046573,0.000000000000,-0.570833046493,-0.570833046493,-0.570833046573,-0.570833046573,0.000000000000,0.000000000000,2,42,2,2,0,40,0,0,0,0,0
0.640000000000,4017,5000,50000,64,0.000000000000,1.000000000000,0.036994354544,0.019905819918,0.163148320080,0.036988885794,0.019902694918,0.163144570080,0.017088534626,0.143242500162,0.017086190876,0.143241875162,0.126153965536,0.126155684286,29,44,64,40,0,0,0,0,0,0,0
0.640000000000,4018,5000,50000,64,0.000000000000,1.000000000000,0.067118789850,0.056961256871,0.049642442082,0.067109102350,0.056958444371,0.049634317082,0.010157532979,-0.007318814788,0.010150657979,-0.007324127288,-0.017476347767,-0.017474785267,2,46,64,12,0,0,0,0,0,0,0
0.640000000000,4019,5000,50000,64,0.000000000000,1.000000000000,0.067420392814,0.017634355899,0.280085169918,0.067410705314,0.017630918399,0.280077669918,0.049786036915,0.262450814019,0.049779786915,0.262446751519,0.212664777104,0.212666964604,2,42,64,16,0,0,0,0,0,0,0
0.640000000000,4020,5000,50000,64,0.000000000000,1.000000000000,0.573253737685,-0.000000000000,0.561114492675,0.573253737719,0.000000000000,0.561114492724,0.573253737685,0.561114492675,0.573253737719,0.561114492724,-0.012139245009,-0.012139244995,28,2,2,33,26,0,31,0,0,0,0
0.640000000000,4021,5000,50000,64,0.000000000000,1.000000000000,0.067253175377,0.067253175377,0.067253175377,0.067243487877,0.067243487877,0.067243487877,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2,2,64,2,0,0,0,0,0,0,0
0.640000000000,4022,5000,50000,64,0.000000000000,1.000000000000,0.000781623946,0.066077829252,0.066077829252,0.000779280196,0.066072204252,0.066072204252,-0.065296205305,0.000000000000,-0.065292924055,0.000000000000,0.065296205305,0.065292924055,23,2,38,2,0,0,0,0,0,0,0
0.640000000000,4023,5000,50000,64,0.000000000000,1.000000000000,-0.000000000000,-0.000000000000,0.575637151820,0.000000000000,0.000000000000,0.575637151825,0.000000000000,0.575637151820,0.000000000000,0.575637151825,0.575637151820,0.575637151825,2,2,2,12,0,0,10,0,0,0,0
0.640000000000,4024,5000,50000,64,0.000000000000,1.000000000000,0.003747301045,0.065745033156,0.065745033156,0.003745582295,0.065738626906,0.065738626906,-0.061997732112,0.000000000000,-0.061993044612,0.000000000000,0.061997732112,0.061993044612,32,2,43,2,0,0,0,0,0,0,0
0.640000000000,4025,5000,50000,64,0.000000000000,1.000000000000,-0.000000000000,0.568409182685,0.585565340186,0.000000000000,0.568409182744,0.585565340190,-0.568409182685,0.017156157501,-0.568409182744,0.017156157446,0.585565340186,0.585565340190,2,36,2,10,0,34,8,0,0,0,0
0.640000000000,4026,5000,50000,64,0.000000000000,1.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2,2,2,2,0,0,0,0,0,0,0
0.640000000000,4027,5000,50000,64,0.000000000000,1.000000000000,-0.000000000000,0.561467482538,-0.000000000000,0.000000000000,0.561467482610,0.000000000000,-0.561467482538,-0.561467482538,-0.561467482610,-0.561467482610,0.000000000000,0.000000000000,2,40,2,2,0,38,0,0,0,0,0
0.640000000000,4028,5000,50000,64,0.000000000000,1.000000000000,-0.000000000000,0.556226889846,-0.000000000000,0.000000000000,0.556226889911,0.000000000000,-0.556226889846,-0.556226889846,-0.556226889911,-0.556226889911,0.000000000000,0.000000000000,2,38,2,2,0,36,0,0,0,0,0
0.640000000000,4029,5000,50000,64,0.000000000000,1.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,2,2,2,2,0,0,0,0,0,0,0
